"","score","text"
"374",0,"#SoniaGandhi #Modi #Nitish #ಸೋನಿಯಾಗಾಂಧಿ #ನಿತೀಶ್‌ #ನರೇಂದ್ರಮೋದಿ
ನಾನು ಹೊರಗಿನವನಾದರೆ ಸೋನಿಯಾ ಯಾರು?
https://t.co/z8Zjya18UJ https://t.co/rCR7vuHlGT"
"375",1,"'How #Nitish outsmarted #RSS #BJP in their own game in Bihar', here is 'free opinion' of @VisitAjaySingh @firstpost https://t.co/Bqc5yClXPj"
"376",1,"@ANI_news @GaribHindustani Lotus grow in the mud. #Lalu &amp; #Nitish got enough mud in Bihar which #Modi is utilising to grow his Lotus."
"377",0,"RT @PatrikaNews: उमा भारती ने किया दावा, नीतीश नहीं बनेंगे सीएम,पढ़ें https://t.co/wu3QiTOUcU @aakuraj #BiharPolls @SharmaHDL #Nitish https…"
"378",0,"उमा भारती ने किया दावा, नीतीश नहीं बनेंगे सीएम,पढ़ें https://t.co/wu3QiTOUcU @aakuraj #BiharPolls @SharmaHDL #Nitish https://t.co/FbBSF56veJ"
"379",0,"#BiharPolls |Grand Alliance Of #Nitish, #Lalu Will Pay For Insulting #Biharis- Says PM #Modi https://t.co/yhx201s3Rq https://t.co/GSluZyQuqa"
"380",0,"पटाखे फुटेगे घमशान फुटेगे लेकिन पकिस्तान मे नही बिहार मे.
जशन मनयेगा पुरे हिन्दुस्तान मे #Nitish Babu की जीत के साथ. 
#ShahPakLove"
"381",-1,"RT @NewsX: #BattleForBihar: PM #Modi takes on #Nitish's outsider remark, invokes #Sonia's foreign origin."
"382",-1,"RT @NewsX: #BattleForBihar: PM #Modi attacks #Nitish on 'Bahari' remark, asks, 'Am I from Sri Lanka or Bangladesh?'"
"383",0,"Le Bhai #Nitish Teri Iccha Poori hui #NarendraModi on #CNWK @nitish_monu https://t.co/xTxhjDMN99"
"384",-1,"RT @NewsX: #BattleForBihar: PM #Modi attacks #Nitish on 'Bahari' remark, asks, 'Am I from Sri Lanka or Bangladesh?'"
"385",-1,"RT @NewsX: #BattleForBihar: PM #Modi attacks #Nitish on 'Bahari' remark, asks, 'Am I from Sri Lanka or Bangladesh?'"
"386",0,"PM #Modi hits out at #Lalu, #Nitish; seeks votes for #corruption-free #Bihar - https://t.co/yGtJ0dxB7Y
#Gopalganj https://t.co/3lYf22S7Op"
"387",-1,"RT @NewsX: #BattleForBihar: PM #Modi attacks #Nitish on 'Bahari' remark, asks, 'Am I from Sri Lanka or Bangladesh?'"
"388",-1,"RT @NewsX: #BattleForBihar: PM #Modi takes on #Nitish's outsider remark, invokes #Sonia's foreign origin."
"389",-1,"RT @NewsX: #BattleForBihar: PM #Modi attacks #Nitish on 'Bahari' remark, asks, 'Am I from Sri Lanka or Bangladesh?'"
"390",-1,"RT @NewsX: #BattleForBihar: PM #Modi attacks #Nitish on 'Bahari' remark, asks, 'Am I from Sri Lanka or Bangladesh?'"
"391",-1,"RT @NewsX: #BattleForBihar: PM #Modi attacks #Nitish on 'Bahari' remark, asks, 'Am I from Sri Lanka or Bangladesh?'"
"392",-1,"RT @NewsX: #BattleForBihar: PM #Modi attacks #Nitish on 'Bahari' remark, asks, 'Am I from Sri Lanka or Bangladesh?'"
"393",-1,"#BattleForBihar: PM #Modi attacks #Nitish on 'Bahari' remark, asks, 'Am I from Sri Lanka or Bangladesh?'"
"394",-1,"RT @NewsX: #BattleForBihar: PM #Modi takes on #Nitish's outsider remark, invokes #Sonia's foreign origin."
"395",-1,"RT @NewsX: #BattleForBihar: PM #Modi takes on #Nitish's outsider remark, invokes #Sonia's foreign origin."
"396",-1,"RT @NewsX: #BattleForBihar: PM #Modi takes on #Nitish's outsider remark, invokes #Sonia's foreign origin."
"397",-1,"#BattleForBihar: PM #Modi takes on #Nitish's outsider remark, invokes #Sonia's foreign origin."
"398",1,"Grand alliance approaches EC against #BJP.
#Nitish #Modi #BiharPolls"
"399",-1,"Some of members of #Nitish's cabinet were seen taking money on #TV,isn't this a #crime? but do they have any shame?@narendramodi #BiharPolls"
"400",0,"#BiharWithBJP
Throughout campaign #Lalu &amp; #Nitish spoke only on #Jatiwad, #MuslimQuota;
Whereas Modi &amp; BJP leaders spoke for #ViksitBihar..."
"401",0,"#Nitish Babu, Modi par jitna zulm karna hai kar lo, Bihariyon ke swaabhimaan ko chot mat pahunchao: PM #Modi https://t.co/I9potWV87q"
"402",-1,"#BiharWithBJP
Is there any doubt that #Lalu is corrupt,arrogant &amp; foul-mouthed; #Nitish is an #opportunist &amp; #backstabber?
#BJPForVikas"
"403",0,"PM #Modi should maintain decorum of his post: JD(U) - https://t.co/EyjyOMjmC7
#JDU #BJP #Lalu #Nitish #RJD https://t.co/TwF1hhYVvf"
"404",0,"@natefigs @9GAG #Nitish kumar"
"405",0,"RT @rupeshsingh10: WHEN #LALU &amp; #NITISH WENT TO THESE #TANTRIKS WAS THAT PRAISE OF BIHAR &amp; Biharis ??
#ShahInsultsBihar is a Joke https://t…"
"406",0,"RT @rupeshsingh10: WHEN #LALU &amp; #NITISH WENT TO THESE #TANTRIKS WAS THAT PRAISE OF BIHAR &amp; Biharis ??
#ShahInsultsBihar is a Joke https://t…"
"407",0,"RT @rupeshsingh10: WHEN #LALU &amp; #NITISH WENT TO THESE #TANTRIKS WAS THAT PRAISE OF BIHAR &amp; Biharis ??
#ShahInsultsBihar is a Joke https://t…"
"408",0,"@google #Nitish kumar"
"409",3,"Even if #Nitish #Lalu combo wins #BiharElections it would be interesting to observe the time frame of intimacy as they are poles apart"
"410",0,"Hey dear @ajaydevgn real life and reel life are differ thing it's not a @prakashjha27 movie #rajneeti Don't try to faceoff #nitish������������✌������️"
"411",0,"RT @rupeshsingh10: WHEN #LALU &amp; #NITISH WENT TO THESE #TANTRIKS WAS THAT PRAISE OF BIHAR &amp; Biharis ??
#ShahInsultsBihar is a Joke https://t…"
"412",0,"RT @rupeshsingh10: WHEN #LALU &amp; #NITISH WENT TO THESE #TANTRIKS WAS THAT PRAISE OF BIHAR &amp; Biharis ??
#ShahInsultsBihar is a Joke https://t…"
"413",0,"RT @rupeshsingh10: WHEN #LALU &amp; #NITISH WENT TO THESE #TANTRIKS WAS THAT PRAISE OF BIHAR &amp; Biharis ??
#ShahInsultsBihar is a Joke https://t…"
"414",0,"RT @rupeshsingh10: WHEN #LALU &amp; #NITISH WENT TO THESE #TANTRIKS WAS THAT PRAISE OF BIHAR &amp; Biharis ??
#ShahInsultsBihar is a Joke https://t…"
"415",0,"RT @rupeshsingh10: WHEN #LALU &amp; #NITISH WENT TO THESE #TANTRIKS WAS THAT PRAISE OF BIHAR &amp; Biharis ??
#ShahInsultsBihar is a Joke https://t…"
"416",0,"WHEN #LALU &amp; #NITISH WENT TO THESE #TANTRIKS WAS THAT PRAISE OF BIHAR &amp; Biharis ??
#ShahInsultsBihar is a Joke https://t.co/hFbB5LLmN5"
"417",-3,"RT @vikingthakkar: #Lalu suffered because of #Congress, #Nitish suffered because of #Lalu. Now all '3 Idiots' are together.. Ek Saath #Biha…"
"418",-3,"#Lalu suffered because of #Congress, #Nitish suffered because of #Lalu. Now all '3 Idiots' are together.. Ek Saath #Bihar Me Doobenge !! :-)"
"419",-1,"Bihar polls and the Lalu-Nitish jodi: A twist in the tale. Column by @sardesairajdeep . #BiharPolls #Modi #Nitish 
https://t.co/gGUWtfPzck"
"420",0,"#NITISH:""Yeh #BlackMoney kab aayega?"" 
@BJP4India: #undeserving #sickulars   #AwardWapsi kar rahe h, wait woh b aayega #IndianRebelLeague"
"421",0,"yahi to baat hai #Nitish to election hone se pehle hi Har chuke hai 150 se 100 seat bas 8 ko official anouncment hai https://t.co/gy69Z00Rup"
"422",1,"Fav for #BJPinBihar !RT for #Lalu #Nitish #Sonia..."
"423",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"424",1,"Once BJP win Bihar ,as expected, #Lalu, #Nitish, #Mulym &amp; #RG wud, summarily, go out of any recognition"
"425",0,"#NITISH:""Yeh #BlackMoney kab aayega?"" 
@BJP4India: #undeserving logon se #AwardWapsi is on, wait kariye woh b aa jaayega @toi @Ish_Bhandari"
"426",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"427",-1,"#DNA: '3 #Idiots' #Verbal war #Between #Nitish #Kumar and #Narendra #Modi
https://t.co/9lvO3fYYyl https://t.co/X4Fx4HBw0o"
"428",1,"@NavinPandey83 #Lalu &amp; #Nitish is not winning. Pak won't get a chance to celebrate. #Bihar is voting to reject #JungleRaj-2"
"429",-1,"@AmitShah You should be ashamed of saying this against political rivals ! Have #Nitish said anything pro Pakistan ?  https://t.co/6bgA3WDuWn"
"430",0,"बीजेपी का विज्ञापन: आतंक पर सवाल या ध्रुवीकरण की कोशिश?  https://t.co/DpKUDykzok #Terrorism #Lalu #BJP #Nitish"
"431",-1,"BREAKING NEWS: बीजेपी अध्यक्ष अमित शाह के खिलाफ शिकायत दर्ज कराएगी जेडीयू #BJP #AmitShah #JDU #Aajtak #Nitish"
"432",0,"#BiharPolls: It seems #BJP has shifted its headquarters from #Delhi to #Patna, says #Nitish https://t.co/DuuD6GAcUO https://t.co/SHTBrrGcCr"
"433",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"434",0,"Manjhi: I can't forget the way #Nitish insulted me. I was treated like that just because I'm a #Dalit  https://t.co/C0NClhTPFq"
"435",2,"#Nitish too would roar back with  same fervor but a sexier avatar to affix his victory in next po… https://t.co/ygXHAnq90l via @indiaopines"
"436",-1,"RT @Youth4Kiran: Morally #Nitish doesn't have Face to be Bihar CM, as he has made Bihar suffer politically without any reason @BJP4India #A…"
"437",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"438",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"439",0,"@ggiittiikkaa @loosebool Aur Presstitude #ChotaRajan #Lalu #Nitish #Beef Par Vidhwa Aalap Kar Ke Desh Ko BadNaam Kar Rehe Hai"
"440",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"441",0,"RT @SubhashSharma66: @khalidmfp @GyanendrAw
#AK के विरुद्ध, जिस #MEDIA ने ज़मीर बेचा
#NITISH के विरुद्ध सर्वस्त्र बेचा
मोदी के हारने पर, का…"
"442",0,"@khalidmfp @GyanendrAw
#AK के विरुद्ध, जिस #MEDIA ने ज़मीर बेचा
#NITISH के विरुद्ध सर्वस्त्र बेचा
मोदी के हारने पर, कालामुहँ&gt;गधे की सवारी.."
"443",-2,"Where Is PM's '#Achhe Din', #people Want '#Purane Din': #Nitish https://t.co/hIvejwviYr @M_S_A09 @ashu3page @Asma_Sayyed"
"444",-2,"Where Is PM's '#Achhe Din', #people Want '#Purane Din': #Nitish https://t.co/hIvejwviYr @SuperpariR @alamgirizvi"
"445",-2,"Where Is PM's '#Achhe Din', #people Want '#Purane Din': #Nitish https://t.co/hIvejwviYr @pravthampi @Anarchified"
"446",-2,"Where Is PM's '#Achhe Din', #people Want '#Purane Din': #Nitish https://t.co/hIvejwviYr @a_tembhre @alamgirizvi @geetv79 @ChachaBatole1"
"447",-2,"Where Is PM's '#Achhe Din', #people Want '#Purane Din': #Nitish https://t.co/hIvejwviYr @pravthampi @bigotry_watch"
"448",-2,"Where Is PM's '#Achhe Din', #people Want '#Purane Din': #Nitish https://t.co/hIvejwviYr @naishedh"
"449",-2,"Where Is PM's '#Achhe Din', #people Want '#Purane Din': #Nitish https://t.co/hIvejwviYr @subhash_kota"
"450",-2,"Where Is PM's '#Achhe Din', #people Want '#Purane Din': #Nitish https://t.co/hIvejwdI6T @Balaindrajith"
"451",-2,"Where Is PM's '#Achhe Din', #people Want '#Purane Din': #Nitish https://t.co/hIvejwviYr @saferozie @alamgirizvi @wherepond @oldkhayyam"
"452",-2,"Where Is PM's '#Achhe Din', #people Want '#Purane Din': #Nitish https://t.co/hIvejwviYr @Geetansh0022 @gops333"
"453",-2,"Where Is PM's '#Achhe Din', #people Want '#Purane Din': #Nitish https://t.co/hIvejwviYr @anantvijay"
"454",-2,"Where Is PM's '#Achhe Din', #people Want '#Purane Din': #Nitish https://t.co/hIvejwviYr @chetan_bhagat"
"455",-2,"Where Is PM's '#Achhe Din', #people Want '#Purane Din': #Nitish https://t.co/hIvejwviYr @naishedh"
"456",-2,"Where Is PM's '#Achhe Din', #people Want '#Purane Din': #Nitish https://t.co/hIvejwviYr @anchan_shaila @maulinshah9 @gops333"
"457",0,"#Bihar Vote4 @narendramodi ji-the 'Patriot Son of Mother India' 
#Punish #Nitish, the opporutnist for aligning with Lallu-Sonia
#BiharPolls"
"458",0,"RT @NishiGoyal: Look how #Bihar progressed when #Nitish was with #BJP 
 https://t.co/lqKBV2x7rO
#BiharPolls 
#BiharElections 
#BiharWithBJP…"
"459",0,"Look how #Bihar progressed when #Nitish was with #BJP 
 https://t.co/lqKBV2x7rO
#BiharPolls 
#BiharElections 
#BiharWithBJP 
#BiharBattle"
"460",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"461",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"462",1,"@ZeeNews hahaha ur time is came if you have any Award plz #Return trends going on #AnteModiTeam season #Nitish ji ur seat also loosing see"
"463",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"464",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"465",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"466",1,"RT @Sanjiv1986Kr: @ZeeNews #Nitish has already made bihar a shitty place 2 live in.Becoz of politicans like him we have to leave our state …"
"467",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"468",-2,"#BJP &amp; #sadbhavna? Illusion. Splashes ads in #Bihar papers warning voters that #Nitish wd transfer some reservation to minorities."
"469",1,"@ZeeNews #Nitish has already made bihar a shitty place 2 live in.Becoz of politicans like him we have to leave our state for our livelihood."
"470",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"471",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"472",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"473",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"474",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"475",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"476",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"477",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"478",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"479",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"480",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"481",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"482",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"483",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"484",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"485",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"486",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"487",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"488",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"489",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"490",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"491",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"492",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"493",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"494",0,"#BiharPolls: It seems #BJP has shifted its headquarters from #Delhi to #Patna, says #Nitish https://t.co/jueWDRDS76 https://t.co/1gJoM3Ilad"
"495",-1,"@ANI_news jab tak #Nitish ke achhe din na ajaye.achha ho abhi se Modi Modi Kerna suru Ker den."
"496",1,"#Nitish says BJP can only win by default in Bihar, no neck-to-neck race ANI Exclusive - https://t.co/6cJC4MwRKX"
"497",1,"We are headed for landslide win: #Nitish 
https://t.co/9FgG12vfNU https://t.co/YZbMbTdKja"
"498",1,"We are headed for landslide win: #Nitish 
https://t.co/ZQciPCaLrB https://t.co/8yboiepXfd"
"499",1,"We are headed for landslide win: #Nitish 
https://t.co/vMPOjpL4vw https://t.co/7C5v1pxZTf"
"500",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"501",0,"RT @ganeshmahnar: All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% vote…"
"502",0,"All opinion poll said, #Nitish got around 60% backing for CM. But now in 4 Phase area, #SuMo preferred choice of 67% voters #NiKu only 30%"
"503",0,"#Bihar polls 53.3% in third phase. Is it a signal of no anti-incumbency against #Nitish #Kumar? https://t.co/dpzBH0C6Rp"
"504",-1,"RT @ganeshmahnar: This was one of the #RJD stronghold, but #Nitish govt inaction forced them to Use #NOTA"
"505",0,"RT @SubhashSharma66: @ndtvindia @GyanendrAw
#MEDIA ने #Nitish के विरुद्ध जो दुष्प्रचार किया #BIHAR में #MODI की पराजय के बाद,वो #पत्रकार …"
"506",0,"AkhtarBihar: https://t.co/e5csn7ZNrl RT SubhashSharma66: ndtvindia GyanendrAw
#MEDIA ने #Nitish के विरुद्ध जो दुष्प्रचार किया #BIHAR में #…"
"507",0,"RT @SubhashSharma66: @ndtvindia @GyanendrAw
#MEDIA ने #Nitish के विरुद्ध जो दुष्प्रचार किया #BIHAR में #MODI की पराजय के बाद,वो #पत्रकार …"
"508",-1,"Who is a complete idiot in Indian politics? #Bihar #Delhi #Polls #Nitish #Kejriwal"
"509",0,"RT @SubhashSharma66: @khalidmfp @GyanendrAw
#मोदी ने #NITISH को हराने में जितना धन-जन-बल लुटाया
#BHARAT के गरीबों के भूखे पेटों पर लात http…"
"510",-1,"RT @ganeshmahnar: This was one of the #RJD stronghold, but #Nitish govt inaction forced them to Use #NOTA"
"511",0,"RT @SubhashSharma66: @ndtvindia @GyanendrAw
#MEDIA ने #Nitish के विरुद्ध जो दुष्प्रचार किया #BIHAR में #MODI की पराजय के बाद,वो #पत्रकार …"
"512",0,"RT @SubhashSharma66: @khalidmfp @GyanendrAw
#मोदी ने #NITISH को हराने में जितना धन-जन-बल लुटाया
#BHARAT के गरीबों के भूखे पेटों पर लात http…"
"513",0,"RT @SubhashSharma66: @khalidmfp @GyanendrAw
#मोदी ने #NITISH को हराने में जितना धन-जन-बल लुटाया
#BHARAT के गरीबों के भूखे पेटों पर लात http…"
"514",0,"RT @SubhashSharma66: @khalidmfp @GyanendrAw
#मोदी ने #NITISH को हराने में जितना धन-जन-बल लुटाया
#BHARAT के गरीबों के भूखे पेटों पर लात http…"
"515",0,"RT @SubhashSharma66: @khalidmfp @GyanendrAw
#मोदी ने #NITISH को हराने में जितना धन-जन-बल लुटाया
#BHARAT के गरीबों के भूखे पेटों पर लात http…"
"516",0,"RT @SubhashSharma66: @ndtvindia @GyanendrAw
#MEDIA ने #Nitish के विरुद्ध जो दुष्प्रचार किया #BIHAR में #MODI की पराजय के बाद,वो #पत्रकार …"
"517",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"518",1,"We#'re#headed #for #landslide #win: #Nitish https://t.co/vxlHGH34b8"
"519",1,"We#'re#headed #for #landslide #win: #Nitish https://t.co/BCD413HlU9"
"520",0,"RT @SubhashSharma66: @ndtvindia @GyanendrAw
#MEDIA ने #Nitish के विरुद्ध जो दुष्प्रचार किया #BIHAR में #MODI की पराजय के बाद,वो #पत्रकार …"
"521",0,"RT @SubhashSharma66: @ndtvindia @GyanendrAw
#MEDIA ने #Nitish के विरुद्ध जो दुष्प्रचार किया #BIHAR में #MODI की पराजय के बाद,वो #पत्रकार …"
"522",0,"RT @SubhashSharma66: @ndtvindia @GyanendrAw
#MEDIA ने #Nitish के विरुद्ध जो दुष्प्रचार किया #BIHAR में #MODI की पराजय के बाद,वो #पत्रकार …"
"523",0,"RT @SubhashSharma66: @ndtvindia @GyanendrAw
#MEDIA ने #Nitish के विरुद्ध जो दुष्प्रचार किया #BIHAR में #MODI की पराजय के बाद,वो #पत्रकार …"
"524",0,"RT @SubhashSharma66: @khalidmfp @GyanendrAw
#मोदी ने #NITISH को हराने में जितना धन-जन-बल लुटाया
#BHARAT के गरीबों के भूखे पेटों पर लात http…"
"525",0,"@ndtvindia @GyanendrAw
#MEDIA ने #Nitish के विरुद्ध जो दुष्प्रचार किया #BIHAR में #MODI की पराजय के बाद,वो #पत्रकार ख़ुद के मुँहकाले करें"
"526",0,"RT @SubhashSharma66: @khalidmfp @GyanendrAw
#मोदी ने #NITISH को हराने में जितना धन-जन-बल लुटाया
#BHARAT के गरीबों के भूखे पेटों पर लात http…"
"527",0,"RT @SubhashSharma66: @khalidmfp @GyanendrAw
#मोदी ने #NITISH को हराने में जितना धन-जन-बल लुटाया
#BHARAT के गरीबों के भूखे पेटों पर लात http…"
"528",0,"@khalidmfp @GyanendrAw
#मोदी ने #NITISH को हराने में जितना धन-जन-बल लुटाया
#BHARAT के गरीबों के भूखे पेटों पर लात https://t.co/TkbS7bw15Q"
"529",1,"We are headed for landslide win: #Nitish 
https://t.co/MekBw4Ffaw https://t.co/h17D3SI4am"
"530",1,"RT @yespunjab: We are headed for landslide win: #Nitish 
https://t.co/05uoETrGm5 https://t.co/MyYhdV5U2G"
"531",1,"We are headed for landslide win: #Nitish 
https://t.co/Ga04uggS5K https://t.co/ziFIgKHUaf"
"532",1,"We are headed for landslide win: #Nitish 
https://t.co/05uoETrGm5 https://t.co/MyYhdV5U2G"
"533",0,"Monkey was searching #lalu Prasad Yadav n #nitish kumar Yadav. He wonted to give lesson to them. #BattleForBihar"
"534",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"535",0,"In 65 yrs, particulrly in last 10yrs, #Cong stand fully exposed, #Lalu has bn a degree greedier den Cong ...whl #Nitish is congruent to both"
"536",-1,"RT @ganeshmahnar: This was one of the #RJD stronghold, but #Nitish govt inaction forced them to Use #NOTA"
"537",-1,"This was one of the #RJD stronghold, but #Nitish govt inaction forced them to Use #NOTA"
"538",-1,"Did aggrieved Shatrughan Sinha vote for BJP? #ShatrughanSinha #BJP #Biharpolls #Nitish https://t.co/tlZuci05OT https://t.co/25VuRSglN3"
"539",1,"#threeidiots #Nitish #Lalu #Congress
Narender Modi Fans Club https://t.co/SWOm0yGUpK"
"540",-1,"#Kejriwal &amp; #Pappu, both if touches someone ..that just collapse.
First #Nitish..now #FTII...Chaps failed in dharna https://t.co/R8E0PxGD93"
"541",-1,"#Kejriwal &amp; #Pappu, both if touches someone ..that just collapse.
First #Nitish..now #FTII...Chaps failed in dharna https://t.co/MwEngUQA25"
"542",-1,"#Kejriwal &amp; #Pappu, both if touches someone ..that just collapse.
First #Nitish..now #FTII...Chaps failed in dharna https://t.co/jwSSw0gzjE"
"543",-1,"#Kejriwal &amp; #Pappu, both if touches someone ..that just collapse.
First #Nitish..now #FTII...Chaps failed in dharna https://t.co/yawcvVirCr"
"544",0,"#BiharElections already in flow... See where does it all stop on 8th November. #Modi or #Nitish or the #tantrik has it!"
"545",0,"#bihar #nitish #lalu https://t.co/lIEAoOsq6M"
"546",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"547",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"548",-3,"RT @friendscongress: When #BJP loses badly in #BiharPolls whose resignation will #Prasad demand?:
A. #NaMo
B. #Shah
C. #Shotgun
D. #Bhagwat…"
"549",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"550",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"551",0,"RT @sunderchand: Front page two #pm #modi #nitish #bihar #election @NBTMumbai @NBTDilli @NBTLucknow https://t.co/bsUrv40Ai4"
"552",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"553",2,"@DailyO_ @javedmansari #Nitish has done a good job, needs to be reelected on the basis of good governance#"
"554",-2,"Is dere any enigma or doubt dat #LaluParsad equal Alliance partner of #Nitish is disqualified 2contest &amp; is out undr bail 4Crime of Corruptn"
"555",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"556",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"557",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
"558",-1,"RT @ganeshmahnar: bad news for #Mahagathbandhan 
lookslike loosing #Nitish own constituency #Bakhtiarpur in #Patna District"
